,Playing.for,First.name,Surname,ID,Name
12411,St Kilda,Harry,Tampling,6647,Harry Tampling
12412,St Kilda,Alby,Anderson,6945,Alby Anderson
12413,St Kilda,John,Lord,3228,John Lord
12414,St Kilda,Joe,Scales,6787,Joe Scales
12415,St Kilda,Clarrie,Sullivan,6956,Clarrie Sullivan
12416,St Kilda,Arthur,Cock,6946,Arthur Cock
12417,St Kilda,Bert,Day,6947,Bert Day
12418,St Kilda,Eric,Peck,6465,Eric Peck
12419,St Kilda,Fred,Phillips,2071,Fred Phillips
12420,St Kilda,Frank,Scully,6955,Frank Scully
12421,St Kilda,Dave,Griffiths,6896,Dave Griffiths
12422,St Kilda,George,Lucas,6953,George Lucas
12423,St Kilda,Henry,White,6957,Henry White
12424,St Kilda,Les,Gallagher,6949,Les Gallagher
12425,St Kilda,Jim,Illingworth,6952,Jim Illingworth
12426,St Kilda,Alan,Scott,6954,Alan Scott
12427,St Kilda,Joe,Henke,6951,Joe Henke
12428,St Kilda,Jack,Armstrong,7038,Jack Armstrong
12429,St Kilda,Peter,Cleal,7041,Peter Cleal
12430,St Kilda,Albert,Deagan,7043,Albert Deagan
12431,St Kilda,Harold,Matthews,1948,Harold Matthews
12432,St Kilda,Jack,Shelton,7050,Jack Shelton
12433,St Kilda,Roy,Bence,1522,Roy Bence
12434,St Kilda,Jack,Bidgood,7039,Jack Bidgood
12435,St Kilda,Tom,Cunningham,7042,Tom Cunningham
12436,St Kilda,Stan,Hepburn,7045,Stan Hepburn
12437,St Kilda,Tasman,Roberts,7048,Tasman Roberts
12438,St Kilda,Len,May,6982,Len May
12439,St Kilda,Tommy,Carswell,7040,Tommy Carswell
12440,St Kilda,Bruce,Rae,7047,Bruce Rae
12441,St Kilda,Norm,Mitchell,7046,Norm Mitchell
12442,St Kilda,Herbert,Guthrie,7044,Herbert Guthrie
12443,St Kilda,Jack,Shelley,7049,Jack Shelley
12444,St Kilda,Mick,Anthony,6634,Mick Anthony
12445,St Kilda,Vin,Arthur,2500,Vin Arthur
12446,St Kilda,Sam,Newman,7170,Sam Newman
12447,St Kilda,Dermot,OBrien,7171,Dermot OBrien
12448,St Kilda,Jack,Palmer,7172,Jack Palmer
12449,St Kilda,Jack,Fidler,7167,Jack Fidler
12450,St Kilda,Albert,Strange,7177,Albert Strange
12451,St Kilda,Harry,Kuhl,7168,Harry Kuhl
12452,St Kilda,Alec,Proudfoot,7174,Alec Proudfoot
12453,St Kilda,Jack,Shelton,7176,Jack Shelton
12454,St Kilda,Luke,Trainor,7178,Luke Trainor
12455,St Kilda,Ernie,Loveless,3232,Ernie Loveless
12456,St Kilda,Harold,Peacock,7173,Harold Peacock
12457,St Kilda,Lew,Sharpe,7175,Lew Sharpe
12458,St Kilda,Roy,Leaper,7169,Roy Leaper
12459,St Kilda,Harry,Lakin,6444,Harry Lakin
12460,St Kilda,Eric,Cormack,7165,Eric Cormack
12461,St Kilda,George,Dunstan,7166,George Dunstan
12462,St Kilda,George,Heinz,5870,George Heinz
12463,St Kilda,Jim,Keddie,3151,Jim Keddie
12464,St Kilda,Jack,Forty,7262,Jack Forty
12465,St Kilda,Frank,Hutchesson,3104,Frank Hutchesson
12466,St Kilda,George,Lomer,7265,George Lomer
12467,St Kilda,Clarrie,Wyatt,7037,Clarrie Wyatt
12468,St Kilda,Jim,Dalton,7261,Jim Dalton
12469,St Kilda,Harry,Brown,7259,Harry Brown
12470,St Kilda,Harry,Neill,7071,Harry Neill
12471,St Kilda,Allan,Bryce,7260,Allan Bryce
12472,St Kilda,Syd,Hayhow,7263,Syd Hayhow
12473,St Kilda,Alec,Vary,7266,Alec Vary
12474,St Kilda,Allan,Hutton,7264,Allan Hutton
12475,St Kilda,Harry,Verdon,7267,Harry Verdon
12476,St Kilda,Con,Bahen,7258,Con Bahen
12477,St Kilda,Arthur,Hart,7352,Arthur Hart
12478,St Kilda,Arthur,Ludlow,3240,Arthur Ludlow
12479,St Kilda,Bert,Smedley,7353,Bert Smedley
12480,St Kilda,Percy,Tulloh,6742,Percy Tulloh
12481,St Kilda,Danny,Warr,7354,Danny Warr
12482,St Kilda,Harry,McPherson,7136,Harry McPherson
12483,St Kilda,Clem,Morden,3385,Clem Morden
12484,St Kilda,William,Roberts,3595,William Roberts
12485,St Kilda,Maurie,De Araugo,6969,Maurie De Araugo
12486,St Kilda,Percy,Outram,7139,Percy Outram
12487,St Kilda,Bill,Mohr,1993,Bill Mohr
12488,St Kilda,Jack,Mohr,7448,Jack Mohr
12489,St Kilda,Alan,Scott,7449,Alan Scott
12490,St Kilda,Ed,Terry,7451,Ed Terry
12491,St Kilda,Ray,Ross,6829,Ray Ross
12492,St Kilda,Len,Mills,7447,Len Mills
12493,St Kilda,Jim,Taylor,7450,Jim Taylor
12494,St Kilda,Clyde,Beattie,7565,Clyde Beattie
12495,St Kilda,Harry,Comte,1619,Harry Comte
12496,St Kilda,Hugh,Dunbar,6811,Hugh Dunbar
12497,St Kilda,Jim,Forbes,1731,Jim Forbes
12498,St Kilda,Clarrie,Hindson,3058,Clarrie Hindson
12499,St Kilda,Lloyd,Jones,1852,Lloyd Jones
12500,St Kilda,Billy,Stevens,2190,Billy Stevens
12501,St Kilda,Jack,Davis,2754,Jack Davis
12502,St Kilda,Jack,Smith,7570,Jack Smith
12503,St Kilda,Pat,Hartnett,2997,Pat Hartnett
12504,St Kilda,Arthur,Roberts,7568,Arthur Roberts
12505,St Kilda,Keith,Storey,7571,Keith Storey
12506,St Kilda,Victor,Lucas,7567,Victor Lucas
12507,St Kilda,Doug,Bourne,7566,Doug Bourne
12508,St Kilda,Jack,Scanlon,7569,Jack Scanlon
12509,St Kilda,George,Chapman,1593,George Chapman
12510,St Kilda,Tom,Fogarty,7640,Tom Fogarty
12511,St Kilda,Stuart,King,3167,Stuart King
12512,St Kilda,Jack,Holden,7642,Jack Holden
12513,St Kilda,Hughie,Price,7435,Hughie Price
12514,St Kilda,George,White,2267,George White
12515,St Kilda,Alex,Fraser,7641,Alex Fraser
12516,St Kilda,Geoff,Neil,7644,Geoff Neil
12517,St Kilda,Jack,Anderson,2491,Jack Anderson
12518,St Kilda,Tom,Jones,7034,Tom Jones
12519,St Kilda,Jock,McLorinan,7643,Jock McLorinan
12520,St Kilda,Jack,George,2924,Jack George
12521,St Kilda,Jim,Williamson,7645,Jim Williamson
12522,St Kilda,Roy,Hugo,7714,Roy Hugo
12523,St Kilda,Bob,Kenna,3158,Bob Kenna
12524,St Kilda,Charlie,Whitehead,7721,Charlie Whitehead
12525,St Kilda,Reg,Drew,7712,Reg Drew
12526,St Kilda,Percy,Kay,7716,Percy Kay
12527,St Kilda,Jack,Loes,7717,Jack Loes
12528,St Kilda,Clem,Fisher,7646,Clem Fisher
12529,St Kilda,Denis,McKey,7718,Denis McKey
12530,St Kilda,Don,Stewart,7720,Don Stewart
12531,St Kilda,Les,Jones,7715,Les Jones
12532,St Kilda,Billy,Green,7713,Billy Green
12533,St Kilda,Alan,Peel,7719,Alan Peel
12534,St Kilda,Jack,Connell,7711,Jack Connell
12535,St Kilda,Stewart,Anderson,2493,Stewart Anderson
12536,St Kilda,Col,Deane,2763,Col Deane
12537,St Kilda,Bill,Downie,7472,Bill Downie
12538,St Kilda,Les,Jago,3117,Les Jago
12539,St Kilda,Jack,McLeod,7802,Jack McLeod
12540,St Kilda,Eric,Needham,7803,Eric Needham
12541,St Kilda,Ted,McCarthy,7801,Ted McCarthy
12542,St Kilda,Frank,Roberts,3598,Frank Roberts
12543,St Kilda,Ron,Fisher,2878,Ron Fisher
12544,St Kilda,Matt,Cave,7739,Matt Cave
12545,St Kilda,George,Chapman,7745,George Chapman
12546,St Kilda,Reg,Peterson,7656,Reg Peterson
12547,St Kilda,Colin,Strang,7805,Colin Strang
12548,St Kilda,George,Schlitz,7804,George Schlitz
12549,St Kilda,Lou,Evans,2846,Lou Evans
12550,St Kilda,George,Batson,7799,George Batson
12551,St Kilda,Bob,Hammond,1774,Bob Hammond
12552,St Kilda,Tom,Hallahan,7776,Tom Hallahan
12553,St Kilda,Charlie,Bourne,7800,Charlie Bourne
12554,St Kilda,Ken,Mackie,3252,Ken Mackie
12555,St Kilda,Harold,Gainger,7874,Harold Gainger
12556,St Kilda,Allan,Hender,3039,Allan Hender
12557,St Kilda,Stan,Lloyd,3218,Stan Lloyd
12558,St Kilda,Geoff,McInnes,7705,Geoff McInnes
12559,St Kilda,Trevor,Ranson,7880,Trevor Ranson
12560,St Kilda,Doug,Rayment,3565,Doug Rayment
12561,St Kilda,Ern,Penny,3522,Ern Penny
12562,St Kilda,Bruce,Gotz,7875,Bruce Gotz
12563,St Kilda,Bill,Paez,7878,Bill Paez
12564,St Kilda,Les,Hughson,3096,Les Hughson
12565,St Kilda,Jack,Perkins,7879,Jack Perkins
12566,St Kilda,Jack,McCoy,7877,Jack McCoy
12567,St Kilda,Jack,Lake,7876,Jack Lake
12568,St Kilda,Laird,Smith,3710,Laird Smith
12569,St Kilda,Geoff,Weber,7881,Geoff Weber
12570,St Kilda,Clarrie,Curyer,2746,Clarrie Curyer
12571,St Kilda,Joe,Garbutt,7943,Joe Garbutt
12572,St Kilda,Eric,Little,3216,Eric Little
12573,St Kilda,Arthur,Retell,7944,Arthur Retell
12574,St Kilda,Billy,Cole,2705,Billy Cole
12575,St Kilda,Jack,Wilkinson,7945,Jack Wilkinson
12576,St Kilda,Alby,Weiss,3864,Alby Weiss
12577,St Kilda,Tom,Sutherland,7603,Tom Sutherland
12578,St Kilda,Ossie,Bertram,2555,Ossie Bertram
12579,St Kilda,Don,Hooper,3075,Don Hooper
12580,St Kilda,Sam,Snell,3720,Sam Snell
12581,St Kilda,Darrell,Wilkins,8026,Darrell Wilkins
12582,St Kilda,Bernie,Hayden,8023,Bernie Hayden
12583,St Kilda,Bob,Flett,8021,Bob Flett
12584,St Kilda,Lou,Gatti,7951,Lou Gatti
12585,St Kilda,George,Millard,8025,George Millard
12586,St Kilda,Johnny,Jennings,8024,Johnny Jennings
12587,St Kilda,Peter,Chitty,8020,Peter Chitty
12588,St Kilda,Charlie,Guyer,8022,Charlie Guyer
12589,St Kilda,Arthur,Robertson,3599,Arthur Robertson
12590,St Kilda,Percy,Cheffers,8019,Percy Cheffers
12591,St Kilda,Reg,Garvin,2914,Reg Garvin
12592,St Kilda,Jack,Kelly,3156,Jack Kelly
12593,St Kilda,Col,Williamson,3886,Col Williamson
12594,St Kilda,Ron,Wilson,3888,Ron Wilson
12595,St Kilda,Tom,Gale,8096,Tom Gale
12596,St Kilda,Cliff,Goldstraw,8097,Cliff Goldstraw
12597,St Kilda,Bobby,Thoms,8101,Bobby Thoms
12598,St Kilda,Paul,Bell,8094,Paul Bell
12599,St Kilda,Clem,Neeson,8082,Clem Neeson
12600,St Kilda,Jack,Showell,8100,Jack Showell
12601,St Kilda,Percy,Bates,8093,Percy Bates
12602,St Kilda,Wallace,Mills,8098,Wallace Mills
12603,St Kilda,Joe,Dell,8095,Joe Dell
12604,St Kilda,Clarrie,White,8102,Clarrie White
12605,St Kilda,Arthur,Rose,8099,Arthur Rose
12606,St Kilda,Ansell,Clarke,2684,Ansell Clarke
12607,St Kilda,Jack,Lowry,3235,Jack Lowry
12608,St Kilda,George,Andrew,2496,George Andrew
12609,St Kilda,Les,Maskell,3273,Les Maskell
12610,St Kilda,Bill,Sharp,3681,Bill Sharp
12611,St Kilda,Roy,Fountain,8166,Roy Fountain
12612,St Kilda,Len,Boyd-Gerny,8164,Len Boyd-Gerny
12613,St Kilda,Ted,Millar,8168,Ted Millar
12614,St Kilda,Alec,Peak,8169,Alec Peak
12615,St Kilda,Alan,Killigrew,3166,Alan Killigrew
12616,St Kilda,Beres,Reilly,7933,Beres Reilly
12617,St Kilda,Ken,Walker,3835,Ken Walker
12618,St Kilda,Allan,Buchanan,8165,Allan Buchanan
12619,St Kilda,Ron,Hartridge,8167,Ron Hartridge
12620,St Kilda,Clive,Coles,2704,Clive Coles
12621,St Kilda,Bob,Fitzsimmons,8061,Bob Fitzsimmons
12622,St Kilda,Bill,Maslen,8231,Bill Maslen
12623,St Kilda,Clarrie,Vontom,3827,Clarrie Vontom
12624,St Kilda,Jim,Yewers,3923,Jim Yewers
12625,St Kilda,Brendon,ODonnell,8232,Brendon ODonnell
12626,St Kilda,Roy,Kline,8230,Roy Kline
12627,St Kilda,Albert,Sawley,8236,Albert Sawley
12628,St Kilda,Bill,Dyer,2822,Bill Dyer
12629,St Kilda,Kevin,OHalloran,8233,Kevin OHalloran
12630,St Kilda,Ted,Hoppen,3076,Ted Hoppen
12631,St Kilda,Lance,Regnier,8234,Lance Regnier
12632,St Kilda,Clarrie,Riordan,8235,Clarrie Riordan
12633,St Kilda,Jack,Cliff,2692,Jack Cliff
12634,St Kilda,Keith,Miller,3356,Keith Miller
12635,St Kilda,Norm,Raines,8310,Norm Raines
12636,St Kilda,Bob,Wilkie,3893,Bob Wilkie
12637,St Kilda,Eddie,Cranage,8307,Eddie Cranage
12638,St Kilda,Terry,OBrien,8309,Terry OBrien
12639,St Kilda,Laurie,Taylor,8312,Laurie Taylor
12640,St Kilda,Ern,McIntyre,3313,Ern McIntyre
12641,St Kilda,Jack,Bray,8306,Jack Bray
12642,St Kilda,Marcus,Hines,8308,Marcus Hines
12643,St Kilda,Ron,McLeod,3327,Ron McLeod
12644,St Kilda,Ron,Mudge,3398,Ron Mudge
12645,St Kilda,Jack,Rogers,8311,Jack Rogers
12646,St Kilda,Harold,Bray,2587,Harold Bray
12647,St Kilda,Bob,Flegg,2889,Bob Flegg
12648,St Kilda,Jack,Knight,3173,Jack Knight
12649,St Kilda,Les,Meek,8389,Les Meek
12650,St Kilda,Bob,Dawson,8385,Bob Dawson
12651,St Kilda,Clarrie,Shields,7974,Clarrie Shields
12652,St Kilda,Stan,Tormey,8391,Stan Tormey
12653,St Kilda,Bob,McLean,8388,Bob McLean
12654,St Kilda,Don,McGrath,8387,Don McGrath
12655,St Kilda,Alby,Oatway,8390,Alby Oatway
12656,St Kilda,Les,Gray,8386,Les Gray
12657,St Kilda,Bill,Butler,8491,Bill Butler
12658,St Kilda,Eric,Comerford,8493,Eric Comerford
12659,St Kilda,Phonse,Orger,8502,Phonse Orger
12660,St Kilda,Dudley,Probyn,8504,Dudley Probyn
12661,St Kilda,Les,Rowell,8505,Les Rowell
12662,St Kilda,Eric,Ward,8507,Eric Ward
12663,St Kilda,Jack,Brenchley,8490,Jack Brenchley
12664,St Kilda,Frank,Kelly,3154,Frank Kelly
12665,St Kilda,Jack,Whitehead,8509,Jack Whitehead
12666,St Kilda,George,Tanner,8506,George Tanner
12667,St Kilda,Marcel,Hilsz,8498,Marcel Hilsz
12668,St Kilda,Norm,Gravell,8496,Norm Gravell
12669,St Kilda,Les,Handley,8497,Les Handley
12670,St Kilda,Sam,Loxton,3236,Sam Loxton
12671,St Kilda,Jim,Matthews,8501,Jim Matthews
12672,St Kilda,Alf,Hurley,3102,Alf Hurley
12673,St Kilda,Neville,Way,8508,Neville Way
12674,St Kilda,Pat,Cunningham,8495,Pat Cunningham
12675,St Kilda,Jim,MacBeth,8174,Jim MacBeth
12676,St Kilda,Arthur,Cairns,8492,Arthur Cairns
12677,St Kilda,Jack,Connelly,8494,Jack Connelly
12678,St Kilda,Bill,Hudson,8500,Bill Hudson
12679,St Kilda,George,Parker,8503,George Parker
12680,St Kilda,Harry,House,8499,Harry House
12681,St Kilda,Ken,Bryant,8609,Ken Bryant
12682,St Kilda,Jim,Hall,8615,Jim Hall
12683,St Kilda,Kevin,Rohleder,8617,Kevin Rohleder
12684,St Kilda,Fred,Burton,8610,Fred Burton
12685,St Kilda,Ron,Ellis,8613,Ron Ellis
12686,St Kilda,Vic,Nankervis,8435,Vic Nankervis
12687,St Kilda,Jack,Gravell,8614,Jack Gravell
12688,St Kilda,Fred,Taylor,8618,Fred Taylor
12689,St Kilda,Jim,Calvert,8611,Jim Calvert
12690,St Kilda,Barney,Jorgensen,8556,Barney Jorgensen
12691,St Kilda,Don,Kerley,8616,Don Kerley
12692,St Kilda,Jack,Booth,8608,Jack Booth
12693,St Kilda,Bill,Clark,8612,Bill Clark
12694,St Kilda,Ray,Gracie,8723,Ray Gracie
12695,St Kilda,Wal,Armour,8719,Wal Armour
12696,St Kilda,George,Grainger,8724,George Grainger
12697,St Kilda,George,Wilson,8582,George Wilson
12698,St Kilda,Peter,Bennett,2549,Peter Bennett
12699,St Kilda,Bob,Bibby,8721,Bob Bibby
12700,St Kilda,Chris,Lamborn,8156,Chris Lamborn
12701,St Kilda,Gordon,Geddes,8722,Gordon Geddes
12702,St Kilda,Ray,Pearce,8727,Ray Pearce
12703,St Kilda,Brendon,Bermingham,8720,Brendon Bermingham
12704,St Kilda,Ted,Rippon,3590,Ted Rippon
12705,St Kilda,Jack,Howe,3089,Jack Howe
12706,St Kilda,Des,Nisbet,3425,Des Nisbet
12707,St Kilda,Billy,Wells,11932,Billy Wells
12708,St Kilda,Les,Hazelwood,8634,Les Hazelwood
12709,St Kilda,Arch,Knott,3176,Arch Knott
12710,St Kilda,Bernie,Fyffe,8658,Bernie Fyffe
12711,St Kilda,Peter,Morcom,8726,Peter Morcom
12712,St Kilda,Jack,Indian,8725,Jack Indian
12713,St Kilda,Max,Rippon,3591,Max Rippon
12714,St Kilda,Les,Burns,8821,Les Burns
12715,St Kilda,Allan,Mummery,8832,Allan Mummery
12716,St Kilda,Stan,Le Lievre,8830,Stan Le Lievre
12717,St Kilda,Tom,Reynolds,3580,Tom Reynolds
12718,St Kilda,Bob,McIntosh,8831,Bob McIntosh
12719,St Kilda,Stan,Obst,8833,Stan Obst
12720,St Kilda,Les,Willis,3892,Les Willis
12721,St Kilda,Kevin,Kallady,8827,Kevin Kallady
12722,St Kilda,Ron,Williams,8834,Ron Williams
12723,St Kilda,Don,Butling,8822,Don Butling
12724,St Kilda,Geoff,Driver,8823,Geoff Driver
12725,St Kilda,Sam,Everon,8824,Sam Everon
12726,St Kilda,Bob,Aubrey,8820,Bob Aubrey
12727,St Kilda,Charlie,Harbour,8825,Charlie Harbour
12728,St Kilda,Joe,Keating,8828,Joe Keating
12729,St Kilda,Harold,Daly,8552,Harold Daly
12730,St Kilda,Murray,Johnstone,8826,Murray Johnstone
12731,St Kilda,Geoff,Kerr,8829,Geoff Kerr
12732,St Kilda,Trojan,Darveniza,8919,Trojan Darveniza
12733,St Kilda,Allan,Hird,3060,Allan Hird
12734,St Kilda,Max,Leslie,8874,Max Leslie
12735,St Kilda,Kevin,ODonnell,3447,Kevin ODonnell
12736,St Kilda,Keith,Rosewarne,3621,Keith Rosewarne
12737,St Kilda,Jim,Ross,2128,Jim Ross
12738,St Kilda,Gordon,Brunnen,8917,Gordon Brunnen
12739,St Kilda,Bill,Carmody,8918,Bill Carmody
12740,St Kilda,Alan,Stretton,3750,Alan Stretton
12741,St Kilda,Jack,Meehan,3343,Jack Meehan
12742,St Kilda,Ken,Mulhall,2014,Ken Mulhall
12743,St Kilda,Murray,Dimble,8530,Murray Dimble
12744,St Kilda,Mal,McBean,3284,Mal McBean
12745,St Kilda,Wally,Southern,8438,Wally Southern
12746,St Kilda,Billy,Winward,8922,Billy Winward
12747,St Kilda,Joe,Ashdown,8916,Joe Ashdown
12748,St Kilda,Bobby,Hancock,2994,Bobby Hancock
12749,St Kilda,Des,Pickett,8921,Des Pickett
12750,St Kilda,Keith,Drinan,1682,Keith Drinan
12751,St Kilda,Alan,Olle,8920,Alan Olle
12752,St Kilda,Les,Gardner,8979,Les Gardner
12753,St Kilda,Fred,Green,2965,Fred Green
12754,St Kilda,Jim,Lundberg,8981,Jim Lundberg
12755,St Kilda,Alf,Copsey,2723,Alf Copsey
12756,St Kilda,Bill,Stamps,8986,Bill Stamps
12757,St Kilda,Ken,Mace,8951,Ken Mace
12758,St Kilda,Bruce,Phillips,2072,Bruce Phillips
12759,St Kilda,Jack,Drinan,8978,Jack Drinan
12760,St Kilda,Jack,Connally,8976,Jack Connally
12761,St Kilda,John,Curtin,8977,John Curtin
12762,St Kilda,Gordon,Ramsay,8984,Gordon Ramsay
12763,St Kilda,Len,Millar,3358,Len Millar
12764,St Kilda,Vin,Hogan,8296,Vin Hogan
12765,St Kilda,Mark,Langdon,8980,Mark Langdon
12766,St Kilda,Tony,Richardson,3584,Tony Richardson
12767,St Kilda,Harold,Schedlich,8985,Harold Schedlich
12768,St Kilda,Tom,Meehan,8982,Tom Meehan
12769,St Kilda,Danny,Murnane,8983,Danny Murnane
12770,St Kilda,Pat,Cahill,8255,Pat Cahill
12771,St Kilda,Jack,McDonald,3302,Jack McDonald
12772,St Kilda,Henry,Myers,9053,Henry Myers
12773,St Kilda,Bill,Lumsden,9051,Bill Lumsden
12345,St Kilda,Wally,Cameron,6651,Wally Cameron
12775,St Kilda,Dudley,Mattingly,9052,Dudley Mattingly
12776,St Kilda,John,Solomon,3722,John Solomon
12777,St Kilda,Alan,Squire,9055,Alan Squire
12778,St Kilda,Alan,Stevens,9056,Alan Stevens
12779,St Kilda,John,Coffey,9049,John Coffey
12780,St Kilda,Fred,Pemberton,9054,Fred Pemberton
12781,St Kilda,Les,Lewis,9050,Les Lewis
12782,St Kilda,Dean,Chapman,9048,Dean Chapman
12783,St Kilda,Laurie,Carroll,9047,Laurie Carroll
12784,St Kilda,Peter,Sherman,8992,Peter Sherman
12785,St Kilda,Greg,Dean,9111,Greg Dean
12786,St Kilda,Allan,Greenshields,2966,Allan Greenshields
12787,St Kilda,Max,Mitchinson,9113,Max Mitchinson
12788,St Kilda,Ken,Cockfield,9110,Ken Cockfield
12789,St Kilda,Dick,Wicks,9115,Dick Wicks
12790,St Kilda,Tim,Olle,9114,Tim Olle
12791,St Kilda,Brian,Mee,9112,Brian Mee
12792,St Kilda,Felix,Russo,9170,Felix Russo
12793,St Kilda,Frank,Sutherland,9171,Frank Sutherland
12794,St Kilda,Max,Mollar,9169,Max Mollar
12795,St Kilda,William,Dicks,3455,William Dicks
12796,St Kilda,Bruce,McLennan,1974,Bruce McLennan
12797,St Kilda,Brian,Woinarski,9251,Brian Woinarski
12798,St Kilda,Ken,Phelan,9250,Ken Phelan
12799,St Kilda,Nick,Bloom,2566,Nick Bloom
12800,St Kilda,Jack,Evans,9247,Jack Evans
12801,St Kilda,Frank,Pattison,9249,Frank Pattison
12802,St Kilda,Cliff,Riley,3589,Cliff Riley
12803,St Kilda,Dave,Bland,2564,Dave Bland
12804,St Kilda,Jim,Fitzgerald,2883,Jim Fitzgerald
12805,St Kilda,Irving,Davidson,9246,Irving Davidson
12806,St Kilda,Arthur,Hurst,3103,Arthur Hurst
12807,St Kilda,Tom,McNeil,9248,Tom McNeil
12808,St Kilda,Geoff,Hibbins,3048,Geoff Hibbins
12809,St Kilda,Ron,Battams,9305,Ron Battams
12810,St Kilda,Jim,Wandin,9313,Jim Wandin
12811,St Kilda,Bruce,Lundgren,9307,Bruce Lundgren
12812,St Kilda,Ron,Banfield,9304,Ron Banfield
12813,St Kilda,Syd,Slocomb,9310,Syd Slocomb
12814,St Kilda,Ivor,Smith,9311,Ivor Smith
12815,St Kilda,John,Smith,9312,John Smith
12816,St Kilda,Jack,Toohey,3792,Jack Toohey
12817,St Kilda,Graham,March,9308,Graham March
12818,St Kilda,Neil,Roberts,2116,Neil Roberts
12819,St Kilda,Bob,Atkinson,9303,Bob Atkinson
12820,St Kilda,Brian,Milnes,3360,Brian Milnes
12821,St Kilda,Jack,Hartigan,9284,Jack Hartigan
12822,St Kilda,Ray,Houston,9306,Ray Houston
12823,St Kilda,Rodney,Slate,9309,Rodney Slate
12824,St Kilda,Bob,Watt,2255,Bob Watt
12825,St Kilda,Harold,Davies,2757,Harold Davies
12826,St Kilda,Brian,Gleeson,2938,Brian Gleeson
12827,St Kilda,Bill,Linger,3214,Bill Linger
12828,St Kilda,Ian,Pearson,9382,Ian Pearson
12829,St Kilda,Chester,Read,9065,Chester Read
12830,St Kilda,Geoff,Turner,9383,Geoff Turner
12831,St Kilda,Allan,Le Nepveu,9024,Allan Le Nepveu
12832,St Kilda,Neville,Linney,3215,Neville Linney
12833,St Kilda,Graham,Minihan,3365,Graham Minihan
12834,St Kilda,Jim,Eley,9380,Jim Eley
12835,St Kilda,Don,Howell,1820,Don Howell
12836,St Kilda,Bob,Myers,9381,Bob Myers
12837,St Kilda,Allan,Callow,9379,Allan Callow
12838,St Kilda,Les,Foote,1728,Les Foote
12839,St Kilda,Ron,Fountain,9448,Ron Fountain
12840,St Kilda,Geoff,Jones,9451,Geoff Jones
12841,St Kilda,Col,Thornton,8970,Col Thornton
12842,St Kilda,Jack,Cuffe,9229,Jack Cuffe
12843,St Kilda,Ron,Shields,9453,Ron Shields
12844,St Kilda,Des,Cole,9444,Des Cole
12845,St Kilda,Max,Hellmrich,9450,Max Hellmrich
12846,St Kilda,Vin,Sabbatucci,9452,Vin Sabbatucci
12847,St Kilda,Michael,Giblett,9449,Michael Giblett
12848,St Kilda,Ron,Derrick,9447,Ron Derrick
12849,St Kilda,Peter,Cooper,9445,Peter Cooper
12850,St Kilda,Bruce,Cummins,9446,Bruce Cummins
12851,St Kilda,Gerry,Burton,9522,Gerry Burton
12852,St Kilda,Ron,Byron,9523,Ron Byron
12853,St Kilda,Stuart,Lennie,9529,Stuart Lennie
12854,St Kilda,Mick,McLaren,9531,Mick McLaren
12855,St Kilda,Bill,Gleeson,9527,Bill Gleeson
12856,St Kilda,Allan,Jeans,3121,Allan Jeans
12857,St Kilda,Jim,Jewitt,9528,Jim Jewitt
12858,St Kilda,John,Reeves,3568,John Reeves
12859,St Kilda,Peter,Allan,9521,Peter Allan
12860,St Kilda,Allan,Mennie,9532,Allan Mennie
12861,St Kilda,Alan,Osborne,9534,Alan Osborne
12862,St Kilda,Brian,Gilmore,9184,Brian Gilmore
12863,St Kilda,John,Nelson,9533,John Nelson
12864,St Kilda,Jim,Camm,9524,Jim Camm
12865,St Kilda,Merv,Dihm,9525,Merv Dihm
12866,St Kilda,Ian,Drohan,9526,Ian Drohan
12867,St Kilda,Milne,McCooke,9530,Milne McCooke
12868,St Kilda,Jack,Suttie,9536,Jack Suttie
12869,St Kilda,Max,Stephenson,9535,Max Stephenson
12870,St Kilda,Bud,Annand,2464,Bud Annand
12871,St Kilda,Ray,Barrett,2522,Ray Barrett
12872,St Kilda,Ivan,Baumgartner,9418,Ivan Baumgartner
12873,St Kilda,Jim,Byrne,9605,Jim Byrne
12874,St Kilda,Paul,Dodd,2790,Paul Dodd
12875,St Kilda,Brian,Molony,3372,Brian Molony
12876,St Kilda,Hugh,Morris,9330,Hugh Morris
12877,St Kilda,Jack,Mulrooney,9611,Jack Mulrooney
12878,St Kilda,Jim,Stephenson,9612,Jim Stephenson
12879,St Kilda,Brian,Walsh,3839,Brian Walsh
12880,St Kilda,Bryan,King,9610,Bryan King
12881,St Kilda,Brian,McCarthy,3294,Brian McCarthy
12882,St Kilda,Bruce,Murray,3408,Bruce Murray
12883,St Kilda,Colin,Bock,9604,Colin Bock
12884,St Kilda,Peter,Clancy,9606,Peter Clancy
12885,St Kilda,Frank,Hanrahan,9609,Frank Hanrahan
12886,St Kilda,William,Young,3924,William Young
12887,St Kilda,Brian,Muir,3400,Brian Muir
12888,St Kilda,John,Robson,9542,John Robson
12889,St Kilda,Bill,Waldron,9613,Bill Waldron
12890,St Kilda,Alan,Dale,2752,Alan Dale
12891,St Kilda,Norm,Thompson,9407,Norm Thompson
12892,St Kilda,Alex,Cuthbertson,9608,Alex Cuthbertson
12893,St Kilda,Graham,Peck,2065,Graham Peck
12894,St Kilda,Fred,Cole,9607,Fred Cole
12895,St Kilda,Lindsay,Cooke,9683,Lindsay Cooke
12896,St Kilda,Geoff,Feehan,2866,Geoff Feehan
