Venue,HomeTeam,AwayTeam,League,HomeScore,AwayScore,HomeScoreDiff,HomeResult,Season,Round,time,attendance,date,TimeOfDay,SeasonSection,HomeState,AwayState,Interstate,HomeGroundStatus,GroundDescription,Description,StationNo,Year.y,Month,Day,Rainfall,Daily.global.solar.exposure..MJ.m.m.
Subiaco,West Coast,Melbourne,AFL,90,82,8,1,2009,7,1440,35209,10/05/2009,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,St Kilda,AFL,69,112,-43,0,2008,20,1440,34014,17/08/2008,Day,One Team Out Of Finals Contention,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,St Kilda,AFL,123,82,41,1,2003,8,1340,26723,18/05/2003,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Geelong,AFL,96,64,32,1,2014,9,1740,38565,17/05/2014,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2014,5,17,0,12.9
Subiaco,West Coast,Melbourne,AFL,106,52,54,1,2011,6,1840,36298,28/04/2011,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Hawthorn,AFL,98,148,-50,0,2013,2,1440,38389,7/04/2013,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,4,7,0,19.4
Subiaco,Fremantle,Western Bulldogs,AFL,89,73,16,1,2017,3,1740,2865,8/04/2017,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2017,4,8,0,18.2
Subiaco,West Coast,Sydney,AFL,78,83,-5,0,2008,11,1740,38802,7/06/2008,Night,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,West Coast,AFL,113,48,65,1,2012,19,1440,39694,4/08/2012,Day,Regular Season,WA,WA,FALSE,0,Both Teams Home Or Opposite,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Collingwood,AFL,100,73,27,1,2013,7,1740,37214,11/05/2013,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,5,11,7.2,13.5
Subiaco,Fremantle,Sydney,AFL,69,60,9,1,2015,QF,1320,40071,12/09/2015,Day,Finals,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2015,9,12,19.4,15.1
Subiaco,Fremantle,Richmond,AFL,70,97,-27,0,2015,10,1810,38019,5/06/2015,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2015,6,5,0,10.9
Subiaco,Fremantle,Sydney,AFL,87,96,-9,0,2010,20,1310,34087,14/08/2010,Day,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Richmond,AFL,136,90,46,1,2006,3,1740,39436,15/04/2006,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,North Melbourne,AFL,104,72,32,1,2016,16,1320,35168,10/07/2016,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2016,7,10,29.8,11.7
Subiaco,West Coast,Brisbane Lions,AFL,111,88,23,1,2005,16,1740,41524,16/07/2005,Night,Regular Season,WA,QLD,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Western Bulldogs,AFL,116,83,33,1,2009,4,1440,37758,19/04/2009,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Richmond,AFL,112,73,39,1,2010,5,1845,38010,25/04/2010,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,GW Sydney,AFL,136,60,76,1,2014,17,1440,33597,13/07/2014,Day,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2014,7,13,0,12.2
Subiaco,West Coast,Brisbane Lions,AFL,64,91,-27,0,2007,14,1740,40763,7/07/2007,Night,Regular Season,WA,QLD,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Adelaide,AFL,165,83,82,1,2006,17,1410,40380,29/07/2006,Day,Regular Season,WA,SA,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Geelong,AFL,41,107,-66,0,2013,21,1740,34394,17/08/2013,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,8,17,6.8,12.3
Subiaco,Fremantle,West Coast,AFL,160,85,75,1,2010,18,1440,40451,1/08/2010,Day,One Team Out Of Finals Contention,WA,WA,FALSE,0,Both Teams Home Or Opposite,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Western Bulldogs,AFL,95,57,38,1,2012,15,1440,30420,8/07/2012,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Carlton,AFL,127,99,28,1,2003,10,1340,33250,31/05/2003,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Hawthorn,AFL,98,42,56,1,2003,17,1840,40127,25/07/2003,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Geelong,AFL,51,49,2,1,2004,14,1740,36668,3/07/2004,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,North Melbourne,AFL,67,29,38,1,2013,13,1320,31637,23/06/2013,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,6,23,0,7
Subiaco,Fremantle,Brisbane Lions,AFL,47,62,-15,0,2009,16,1740,22595,18/07/2009,Night,One Team Out Of Finals Contention,WA,QLD,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Richmond,AFL,125,57,68,1,2016,4,1810,38860,15/04/2016,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2016,4,15,0,16.6
Subiaco,Fremantle,St Kilda,AFL,72,95,-23,0,2004,7,1410,39931,8/05/2004,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,GW Sydney,AFL,157,44,113,1,2013,20,1440,31390,11/08/2013,Day,One Team Out Of Finals Contention,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,8,11,2.8,15.2
Subiaco,Fremantle,North Melbourne,AFL,115,42,73,1,2015,8,1740,35836,23/05/2015,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2015,5,23,0,10.5
Subiaco,Fremantle,Carlton,AFL,68,72,-4,0,2016,5,1415,34796,24/04/2016,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2016,4,24,0,12
Subiaco,West Coast,Geelong,AFL,113,97,16,1,2003,7,1340,36268,10/05/2003,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Carlton,AFL,111,49,62,1,2004,20,1410,39631,15/08/2004,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Adelaide,AFL,147,91,56,1,2015,15,1740,38133,11/07/2015,Night,Regular Season,WA,SA,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2015,7,11,0.2,12.2
Subiaco,Fremantle,Port Adelaide,AFL,134,60,74,1,2013,22,1740,35565,24/08/2013,Night,Regular Season,WA,SA,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,8,24,0,17.4
Subiaco,Fremantle,Carlton,AFL,83,78,5,1,2014,19,1810,35401,31/07/2014,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2014,7,31,1.6,11.9
Subiaco,West Coast,Melbourne,AFL,166,58,108,1,2012,2,1440,35674,7/04/2012,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Geelong,AFL,96,88,8,1,2011,16,1840,40164,8/07/2011,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Carlton,AFL,93,87,6,1,2010,22,1840,39376,27/08/2010,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Melbourne,AFL,101,76,25,1,2005,17,1440,31028,24/07/2005,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Essendon,AFL,117,73,44,1,2004,16,1840,40674,16/07/2004,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Sydney,AFL,79,113,-34,0,2013,17,1440,35166,21/07/2013,Day,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2013,7,21,0,11.7
Subiaco,West Coast,Melbourne,AFL,66,60,6,1,2016,18,1435,33908,23/07/2016,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2016,7,23,0,10.4
Subiaco,West Coast,North Melbourne,AFL,94,110,-16,0,2010,21,1440,32007,22/08/2010,Day,One Team Out Of Finals Contention,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Sydney,West Coast,AFL,85,84,1,1,2006,QF,1730,43116,9/09/2006,Day,Finals,NSW,WA,TRUE,-1,Both Teams Home Or Opposite,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Brisbane Lions,AFL,137,78,59,1,2004,9,1410,32575,22/05/2004,Day,Regular Season,WA,QLD,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Sydney,AFL,69,121,-52,0,2012,16,1440,39152,15/07/2012,Day,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Essendon,AFL,134,77,57,1,2011,22,1310,38253,20/08/2011,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Carlton,AFL,139,62,77,1,2005,14,1410,39928,2/07/2005,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Collingwood,AFL,73,106,-33,0,2004,19,1840,40901,6/08/2004,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Geelong,AFL,83,70,13,1,2017,13,1810,35719,15/06/2017,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2017,6,15,0,10.4
Subiaco,Fremantle,Adelaide,AFL,118,62,56,1,2010,1,1710,30976,28/03/2010,Day,Regular Season,WA,SA,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Brisbane Lions,AFL,166,102,64,1,2016,1,1640,35201,27/03/2016,Day,Regular Season,WA,QLD,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2016,3,27,6.6,13.3
Subiaco,West Coast,Western Bulldogs,AFL,59,119,-60,0,2010,13,1440,34280,20/06/2010,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Fremantle,AFL,74,87,-13,0,2009,6,1410,41654,2/05/2009,Day,Regular Season,WA,WA,FALSE,0,Both Teams Home Or Opposite,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,Fremantle,AFL,96,63,33,1,2011,8,1440,40567,15/05/2011,Day,Regular Season,WA,WA,FALSE,0,Both Teams Home Or Opposite,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,West Coast,North Melbourne,AFL,76,67,9,1,2003,13,1340,36641,29/06/2003,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Subiaco,Fremantle,Hawthorn,AFL,48,100,-52,0,2017,18,1740,30818,22/07/2017,Night,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2017,7,22,3.2,10.8
Subiaco,West Coast,Sydney,AFL,91,65,26,1,2017,4,1810,38065,13/04/2017,Night,Regular Season,WA,NSW,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2017,4,13,0,17.6
Subiaco,Fremantle,Richmond,AFL,51,155,-104,0,2017,22,1440,34204,20/08/2017,Day,One Team Out Of Finals Contention,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,2017,8,20,2.8,15.5
Subiaco,Fremantle,North Melbourne,AFL,84,49,35,1,2006,8,1410,34072,20/05/2006,Day,Regular Season,WA,VIC,TRUE,1,Subiaco,   9225 PERTH METRO                              -31.9192  115.8728 Feb 1993 Apr 2017   24.2   99   Y,9225,NA,NA,NA,NA,NA
Sydney Showground,GW Sydney,Fremantle,AFL,129,37,92,1,2016,22,1635,9556,20/08/2016,Day,One Team Out Of Finals Contention,NSW,WA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,8,20,2,13.4
Sydney Showground,GW Sydney,Western Bulldogs,AFL,98,73,25,1,2016,9,1520,9612,22/05/2016,Day,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,5,22,0,11.7
Sydney Showground,GW Sydney,Essendon,AFL,93,61,32,1,2015,19,1520,10093,9/08/2015,Day,One Team Out Of Finals Contention,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2015,8,9,0,13
Sydney Showground,GW Sydney,Collingwood,AFL,54,174,-120,0,2012,18,1640,8102,28/07/2012,Day,One Team Out Of Finals Contention,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,NA,NA,NA,NA,NA
Sydney Showground,GW Sydney,Sydney,AFL,83,96,-13,0,2017,17,1925,21924,15/07/2017,Night,Regular Season,NSW,NSW,FALSE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2017,7,15,0,11.1
Sydney Showground,GW Sydney,Collingwood,AFL,93,125,-32,0,2016,16,1340,13483,9/07/2016,Day,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,7,9,11.2,8.6
Sydney Showground,GW Sydney,Fremantle,AFL,98,86,12,1,2017,19,1410,11233,29/07/2017,Day,Regular Season,NSW,WA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2017,7,29,0,13.1
Sydney Showground,GW Sydney,Carlton,AFL,100,92,8,1,2014,14,1310,9059,22/06/2014,Day,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2014,6,22,0.6,7.5
Sydney Showground,GW Sydney,Geelong,AFL,87,94,-7,0,2014,18,1940,7697,19/07/2014,Night,One Team Out Of Finals Contention,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2014,7,19,0,9.1
Sydney Showground,GW Sydney,Gold Coast,AFL,149,58,91,1,2016,8,1635,8308,14/05/2016,Day,Regular Season,NSW,QLD,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,5,14,0,14.2
Sydney Showground,Western Bulldogs,GW Sydney,AFL,89,83,6,1,2016,PF,1715,21790,24/09/2016,Day,Finals,VIC,NSW,TRUE,-1,Both Teams Home Or Opposite,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,9,24,0,20.7
Sydney Showground,GW Sydney,Gold Coast,AFL,160,58,102,1,2017,2,1635,8022,1/04/2017,Day,Regular Season,NSW,QLD,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2017,4,1,0,18.4
Sydney Showground,GW Sydney,Geelong,AFL,68,68,0,0,2017,15,1925,15007,1/07/2017,Night,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2017,7,1,0,11
Sydney Showground,GW Sydney,Sydney,AFL,44,133,-89,0,2015,21,1410,19507,22/08/2015,Day,Regular Season,NSW,NSW,FALSE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2015,8,22,0,14.6
Sydney Showground,GW Sydney,Melbourne,AFL,124,87,37,1,2013,19,1345,8308,3/08/2013,Day,One Team Out Of Finals Contention,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2013,8,3,0,13.3
Sydney Showground,GW Sydney,Adelaide,AFL,108,84,24,1,2015,8,1410,9481,23/05/2015,Day,Regular Season,NSW,SA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2015,5,23,28,11.4
Sydney Showground,GW Sydney,Adelaide,AFL,72,140,-68,0,2014,16,1410,8383,5/07/2014,Day,Regular Season,NSW,SA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2014,7,5,0,10.7
Sydney Showground,GW Sydney,Carlton,AFL,127,65,62,1,2016,14,1635,10355,25/06/2016,Day,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,6,25,0.6,11
Sydney Showground,GW Sydney,St Kilda,AFL,84,49,35,1,2015,15,1310,9178,12/07/2015,Day,Regular Season,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2015,7,12,7.8,10.3
Sydney Showground,GW Sydney,West Coast,AFL,96,97,-1,0,2016,21,1635,10385,13/08/2016,Day,Regular Season,NSW,WA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2016,8,13,0,14.8
Sydney Showground,GW Sydney,Collingwood,AFL,67,75,-8,0,2014,22,1640,10851,23/08/2014,Day,One Team Out Of Finals Contention,NSW,VIC,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2014,8,23,0,9
Sydney Showground,GW Sydney,West Coast,AFL,81,60,21,1,2017,22,1635,15751,19/08/2017,Day,Regular Season,NSW,WA,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2017,8,19,0,14.3
Sydney Showground,GW Sydney,Brisbane Lions,AFL,97,67,30,1,2015,10,1310,9079,7/06/2015,Day,Regular Season,NSW,QLD,TRUE,1,Sydney Showground,  66212 SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE) -33.8338  151.0718 Sep 2011 Apr 2017    5.7   99   Y,66212,2015,6,7,0,10.8
